gene_name,cell_type,is_tf,source,category
RPL8,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS16,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS15,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS18,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS19,bladder-vein_endothelial_cell,False,tabula,endothelial
FTH1,bladder-vein_endothelial_cell,False,tabula,endothelial
RPL37,bladder-vein_endothelial_cell,False,tabula,endothelial
COX3,bladder-vein_endothelial_cell,False,tabula,endothelial
RPL36,bladder-vein_endothelial_cell,False,tabula,endothelial
COX2,bladder-vein_endothelial_cell,False,tabula,endothelial
RPL39,bladder-vein_endothelial_cell,False,tabula,endothelial
COX1,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS11,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS14,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS13,bladder-vein_endothelial_cell,False,tabula,endothelial
RPL13A,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS3A,bladder-vein_endothelial_cell,False,tabula,endothelial
PTMA,bladder-vein_endothelial_cell,False,tabula,endothelial
RPL37A,bladder-vein_endothelial_cell,False,tabula,endothelial
CYTB,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS15A,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS27A,bladder-vein_endothelial_cell,False,tabula,endothelial
H3-3B,bladder-vein_endothelial_cell,False,tabula,endothelial
RPL35A,bladder-vein_endothelial_cell,False,tabula,endothelial
GAPDH,bladder-vein_endothelial_cell,False,tabula,endothelial
TPT1,bladder-vein_endothelial_cell,False,tabula,endothelial
RPLP2,bladder-vein_endothelial_cell,False,tabula,endothelial
RPLP1,bladder-vein_endothelial_cell,False,tabula,endothelial
RPL10A,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS4X,bladder-vein_endothelial_cell,True,tabula,endothelial
TMSB4X,bladder-vein_endothelial_cell,False,tabula,endothelial
RPL18A,bladder-vein_endothelial_cell,False,tabula,endothelial
RACK1,bladder-vein_endothelial_cell,False,tabula,endothelial
RPL7A,bladder-vein_endothelial_cell,False,tabula,endothelial
CD74,bladder-vein_endothelial_cell,False,tabula,endothelial
TM4SF1,bladder-vein_endothelial_cell,False,tabula,endothelial
MYL6,bladder-vein_endothelial_cell,False,tabula,endothelial
IFI27,bladder-vein_endothelial_cell,False,tabula,endothelial
VIM,bladder-vein_endothelial_cell,False,tabula,endothelial
SPARCL1,bladder-vein_endothelial_cell,False,tabula,endothelial
ZFP36,bladder-vein_endothelial_cell,False,tabula,endothelial
JUND,bladder-vein_endothelial_cell,True,tabula,endothelial
HLA-A,bladder-vein_endothelial_cell,False,tabula,endothelial
HLA-B,bladder-vein_endothelial_cell,False,tabula,endothelial
HLA-E,bladder-vein_endothelial_cell,False,tabula,endothelial
MT2A,bladder-vein_endothelial_cell,False,tabula,endothelial
IGFBP7,bladder-vein_endothelial_cell,False,tabula,endothelial
TMSB10,bladder-vein_endothelial_cell,False,tabula,endothelial
NFKBIA,bladder-vein_endothelial_cell,False,tabula,endothelial
SOCS3,bladder-vein_endothelial_cell,False,tabula,endothelial
FOS,bladder-vein_endothelial_cell,True,tabula,endothelial
IER3,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS20,bladder-vein_endothelial_cell,False,tabula,endothelial
IFITM3,bladder-vein_endothelial_cell,False,tabula,endothelial
RPL27A,bladder-vein_endothelial_cell,False,tabula,endothelial
CLU,bladder-vein_endothelial_cell,False,tabula,endothelial
ITM2B,bladder-vein_endothelial_cell,False,tabula,endothelial
ACKR1,bladder-vein_endothelial_cell,False,tabula,endothelial
RPS8,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL21,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS9,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS6,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS7,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPSA,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
EEF1A1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
FAU,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL28,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL29,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL11,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL12,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL15,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL14,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS5,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS2,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS3,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
B2M,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL19,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL18,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL41,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
EIF1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS27,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS29,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS28,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
NACA,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
ND2,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS21,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
ND1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
FTL,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
ND4,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS23,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
ND3,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
ND5,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS24,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL5,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL6,blood-hematopoietic_stem_cell,True,tabula,hematopoietic
RPL3,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL30,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL32,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
ATP6,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL34,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
ACTG1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL9,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL8,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS16,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS15,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS18,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS19,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
FTH1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL37,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
COX3,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL36,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
COX2,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL39,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
COX1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS11,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS14,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS13,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL13A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS3A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
PTMA,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL37A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
CYTB,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS15A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS27A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
H3-3B,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL35A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL23A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
GAPDH,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
TPT1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPLP2,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPLP1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL10A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS4X,blood-hematopoietic_stem_cell,True,tabula,hematopoietic
TMSB4X,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL18A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RACK1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL7A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
CD74,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
TMSB10,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS20,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
UBA52,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
HSP90AB1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS25,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL26,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL27A,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL35,blood-hematopoietic_stem_cell,True,tabula,hematopoietic
NPM1,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPLP0,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
EEF1B2,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL27,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL22,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL4,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL7,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPS10,blood-hematopoietic_stem_cell,True,tabula,hematopoietic
RPL38,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
HBA2,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
RPL31,blood-hematopoietic_stem_cell,False,tabula,hematopoietic
HNRNPA1,blood-hematopoietic_stem_cell,True,tabula,hematopoietic
RPS8,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL21,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS9,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS6,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS7,blood-myeloid_progenitor,False,tabula,hematopoietic
RPSA,blood-myeloid_progenitor,False,tabula,hematopoietic
EEF1A1,blood-myeloid_progenitor,False,tabula,hematopoietic
FAU,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL28,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL29,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL11,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL12,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL15,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL14,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS5,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS2,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS3,blood-myeloid_progenitor,False,tabula,hematopoietic
B2M,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL19,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL18,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL41,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS27,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS29,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS28,blood-myeloid_progenitor,False,tabula,hematopoietic
NACA,blood-myeloid_progenitor,False,tabula,hematopoietic
ND2,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS21,blood-myeloid_progenitor,False,tabula,hematopoietic
ND1,blood-myeloid_progenitor,False,tabula,hematopoietic
FTL,blood-myeloid_progenitor,False,tabula,hematopoietic
ND4,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS23,blood-myeloid_progenitor,False,tabula,hematopoietic
ND3,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS24,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL5,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL6,blood-myeloid_progenitor,True,tabula,hematopoietic
RPL3,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL30,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL32,blood-myeloid_progenitor,False,tabula,hematopoietic
ATP6,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL34,blood-myeloid_progenitor,False,tabula,hematopoietic
ACTG1,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL9,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL8,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS16,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS15,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS18,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS19,blood-myeloid_progenitor,False,tabula,hematopoietic
FTH1,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL37,blood-myeloid_progenitor,False,tabula,hematopoietic
COX3,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL36,blood-myeloid_progenitor,False,tabula,hematopoietic
COX2,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL39,blood-myeloid_progenitor,False,tabula,hematopoietic
COX1,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS11,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS14,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS13,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL13A,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS3A,blood-myeloid_progenitor,False,tabula,hematopoietic
PTMA,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL37A,blood-myeloid_progenitor,False,tabula,hematopoietic
CYTB,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS15A,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS27A,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL35A,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL23A,blood-myeloid_progenitor,False,tabula,hematopoietic
GAPDH,blood-myeloid_progenitor,False,tabula,hematopoietic
TPT1,blood-myeloid_progenitor,False,tabula,hematopoietic
RPLP2,blood-myeloid_progenitor,False,tabula,hematopoietic
RPLP1,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL10A,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS4X,blood-myeloid_progenitor,True,tabula,hematopoietic
RPL18A,blood-myeloid_progenitor,False,tabula,hematopoietic
RACK1,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL7A,blood-myeloid_progenitor,False,tabula,hematopoietic
TMSB10,blood-myeloid_progenitor,False,tabula,hematopoietic
S100A4,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS20,blood-myeloid_progenitor,False,tabula,hematopoietic
UBA52,blood-myeloid_progenitor,False,tabula,hematopoietic
HSP90AB1,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS25,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL26,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS26,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL27A,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL35,blood-myeloid_progenitor,True,tabula,hematopoietic
HMGB1,blood-myeloid_progenitor,True,tabula,hematopoietic
NPM1,blood-myeloid_progenitor,False,tabula,hematopoietic
RPLP0,blood-myeloid_progenitor,False,tabula,hematopoietic
ZFP36L2,blood-myeloid_progenitor,False,tabula,hematopoietic
EEF1B2,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL27,blood-myeloid_progenitor,False,tabula,hematopoietic
SOX4,blood-myeloid_progenitor,True,tabula,hematopoietic
RPL4,blood-myeloid_progenitor,False,tabula,hematopoietic
RPL7,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS10,blood-myeloid_progenitor,True,tabula,hematopoietic
RPL38,blood-myeloid_progenitor,False,tabula,hematopoietic
HNRNPA1,blood-myeloid_progenitor,True,tabula,hematopoietic
H3-3A,blood-myeloid_progenitor,False,tabula,hematopoietic
EEF2,blood-myeloid_progenitor,False,tabula,hematopoietic
HINT1,blood-myeloid_progenitor,False,tabula,hematopoietic
RPS8,lung-capillary_endothelial_cell,False,tabula,endothelial
EEF1A1,lung-capillary_endothelial_cell,False,tabula,endothelial
FAU,lung-capillary_endothelial_cell,False,tabula,endothelial
S100A6,lung-capillary_endothelial_cell,False,tabula,endothelial
RPL28,lung-capillary_endothelial_cell,False,tabula,endothelial
RPL11,lung-capillary_endothelial_cell,False,tabula,endothelial
B2M,lung-capillary_endothelial_cell,False,tabula,endothelial
RPL41,lung-capillary_endothelial_cell,False,tabula,endothelial
EIF1,lung-capillary_endothelial_cell,False,tabula,endothelial
RPS27,lung-capillary_endothelial_cell,False,tabula,endothelial
RPS28,lung-capillary_endothelial_cell,False,tabula,endothelial
ND2,lung-capillary_endothelial_cell,False,tabula,endothelial
FTL,lung-capillary_endothelial_cell,False,tabula,endothelial
ND4,lung-capillary_endothelial_cell,False,tabula,endothelial
RPS23,lung-capillary_endothelial_cell,False,tabula,endothelial
ND3,lung-capillary_endothelial_cell,False,tabula,endothelial
ND5,lung-capillary_endothelial_cell,False,tabula,endothelial
RPL30,lung-capillary_endothelial_cell,False,tabula,endothelial
RPL32,lung-capillary_endothelial_cell,False,tabula,endothelial
ATP6,lung-capillary_endothelial_cell,False,tabula,endothelial
RPL34,lung-capillary_endothelial_cell,False,tabula,endothelial
ACTG1,lung-capillary_endothelial_cell,False,tabula,endothelial
RPS18,lung-capillary_endothelial_cell,False,tabula,endothelial
FTH1,lung-capillary_endothelial_cell,False,tabula,endothelial
COX3,lung-capillary_endothelial_cell,False,tabula,endothelial
COX2,lung-capillary_endothelial_cell,False,tabula,endothelial
COX1,lung-capillary_endothelial_cell,False,tabula,endothelial
RPS14,lung-capillary_endothelial_cell,False,tabula,endothelial
PTMA,lung-capillary_endothelial_cell,False,tabula,endothelial
CYTB,lung-capillary_endothelial_cell,False,tabula,endothelial
RPS27A,lung-capillary_endothelial_cell,False,tabula,endothelial
H3-3B,lung-capillary_endothelial_cell,False,tabula,endothelial
TPT1,lung-capillary_endothelial_cell,False,tabula,endothelial
RPLP1,lung-capillary_endothelial_cell,False,tabula,endothelial
ADIRF,lung-capillary_endothelial_cell,False,tabula,endothelial
RPS4X,lung-capillary_endothelial_cell,True,tabula,endothelial
TMSB4X,lung-capillary_endothelial_cell,False,tabula,endothelial
TM4SF1,lung-capillary_endothelial_cell,False,tabula,endothelial
MYL6,lung-capillary_endothelial_cell,False,tabula,endothelial
IFI27,lung-capillary_endothelial_cell,False,tabula,endothelial
VIM,lung-capillary_endothelial_cell,False,tabula,endothelial
SPARCL1,lung-capillary_endothelial_cell,False,tabula,endothelial
CALM1,lung-capillary_endothelial_cell,False,tabula,endothelial
ZFP36,lung-capillary_endothelial_cell,False,tabula,endothelial
HLA-A,lung-capillary_endothelial_cell,False,tabula,endothelial
HLA-B,lung-capillary_endothelial_cell,False,tabula,endothelial
